author,polarity
CourtneyOnuma,-0.07916666667
RyanTroutSays,-0.1104166667
sammycat25,0
Markeice_XP,-0.4
WucciKyng,0
arwa_ashraf1,0
GavLarTT40,-0.3645833333
priyam1_raj,0
MarcusFitzsimon,0
Because_Im_Lipi,0
FrankSuarez91,0
sam_boulter,0
Mike_flypaper,0
jiracci,-0.05
02pash,0.05
mtmvcommunity,-0.04791666667
iamKhalifa98,0
luca9924305563,0
dppblade,0.8
TRVC4ZO,0
GamestopDividen,0
ladylal20,0.6
Godnose,-0.1
EElizale13,0
surannestanonly,0.2
Bai_Xuelin,-0.5
Ro53269495David,0
McrSalford,0.05
GeraGunitlife69,0
MAKs_World_,0
223neill,0
shawhore6,-0.2
T1TaN1uM4_22,0
AugustSummer821,0.5
yyuujju,-0.4
ydccarlosx,0
Richard03956558,0.05
tomasfdg12,-0.2
IMmadashellandi,-1
TheHotTake192,0
NoNews34,0.5
CandiPigi,-0.09444444444
AndyinMTL,0
TransParentBC,0.2666666667
julie_JRC,-0.6
orbitdragon1,0
JDATheGoblinKin,-0.5
__itzKaYcee,0
pablosaucecobar,0
_nqobilee,0
Dre2Photography,0
Beeds822,0
FmsDraws,0
ActMontana,0
SanjayC75784056,0
JoshDoesGames12,-0.07916666667
ABAonline,0.2
FCKU_ImBhadd,-0.4
VTuberSweets,-0.3821428571
chuuyadickrider,0
SchlattyDan,0
javadporn,0
JyothiRajesh4,0
NoSLeePSmitty,0
Melanie90140136,0
Waqas_AhmedOn,0.25
Ricardo43707461,0
Jus_brecause,0
TheTimesofJJ,0
JMV195xyx,0.5
k_miamofficial,0.6
DundaZupa,1
heauxsvengeance,-0.4
FaizalK29428802,0
LiteChild,0.1216666667
StigmabaseN,-1
jimbotex,0
KimJirak4,0
_GianniLong,0
VictorKendric10,0
KorzVox,0.5
BASED_Alchemist,0
_AngelC_6,0
demonsdonotcry,0
MacsgirlPam,0.03333333333
TweetTonyMac,0
maddsinterlude,-0.1333333333
JanFrye,0
therealmissjo,-0.03125
FrostverseClubs,0
Uncle_damola,0
qaarismatic,0.1722222222
basiljnr4,0
yardestyle,-0.04206349206
aurasismica,0
grlott81,0
TRU24THOUGHTS,0
BrianNights01,-0.1416666667
stiptop1,0
DoItForMaMa,-0.2
misamisa777x,0.2866666667
benzemalionnel,0
adamkramer,0
haoinatorz,0
DonGregory_,0
MapsMisaki,0
RomComWatch,0.3
BethP9999,0.375
wtfsimjaeyun,0.1071428571
ShadySteg,1
rosebejeweled,0
ihatemuffinsm,0
AlTocino_,0
zwamlactivist,0
nitschke_bryce2,0
NYC_District24,-0.025
Nobody31081993,0
EzraFBridgers,0.125
ElDragonEmperor,-0.07916666667
KeuSi4,-0.1333333333
MaxLiberty1776,0
mikrokosmyk,-0.3657142857
seyfer_ro,0.3780519481
freemvn,0
DeadGoblin4,1
Penguin_Pete,0
doumagalore,0
TheOnlyZay1k,0
Elliott79179821,-0.5
Chocolateladyct,0
diegogonzlezji9,0
spursonfifa,0
abhinavsinha322,0
CurlyheadTay_,-0.4
naipretty_,0
MKH13Omasters,0
Elliott79179821,-0.5
Ringham7,0
corridornews45,0
donnaMMAZ,0
Tyler_J_Plumb,0
allbright_ollie,0
hatsunemikuwuu,-0.4
bright_moon68,-0.4
EvillevIs,0
cheebe_king,0
PernellGAZA,0
Sudbury6ix,0
cuntychaeryeong,0
Know_Dont_,0
EchoChoirBreach,-0.3888888889
Granuailynn,0
SandyofSuffolk,0.16
OppSpotter33,0
RyanFrost3DX,0.05
Lara_Flyingminx,0
ZMY527,-0.8
Synapical,0
BucketsMcGee24,0
curcuruaddison,0
JJRLothersfail,0
kctherealest2,0
pikato846911,-0.1
sweetie_vobo,0.5
MrVeritas,0.06944444444
amiamiclassic,-0.15625
borutoaboveall,0.08333333333
bro_pine,0
RetiredOldGuy1,0.462
Cod_Gamer03,0
yitsugee,0
RichardMcGill89,0.1375
CourageCGanyiwa,0
Fletch155,-0.7
JoshSainvili1,-0.4
CamronLeeman,0
darios_tweet,0
Gittelrock,0.1875
AlRe3N0,0
QuinlanQuinlan,-0.2
DPrabhata,0
WomanFromAfrica,0.2
Elliott79179821,-0.5
QuinlanQuinlan,0
bpovk,-0.1
LAguerrero9,0
NamitoMoon,-0.07916666667
bemkizi,0
antmu5ic,0
ahtskooldropout,-0.25
squidubo,0
khoza_bonnie,0.1
mjcolar,0
CandiPigi,0
Hopson24Jacoby,0
StuartVaclavick,0
fredencios,0
anax44,0
lapincherosey,0
_bitchybrooke,0.05
ohnomysoul,-0.0225
CoachTeeChurch,0
MaszBeey,0
The_GreatMoses,0
LusiusQuietus06,0
lowead,-0.2666666667
Pr260,0.1722222222
Schiavojer,0.05
Calebbdelima,0
ScottDu61824511,0.25
JthePony,0
JoseManuelB2013,0.6
GivenchyMalik,0
samuprint,0
Ken__Del,0
Kathy18321419,-0.5
Trumpgot2go,0.1722222222
kkmiluvr,0.5
1Ree3_,0
real22talk,0.4
zoeytallulah,-0.05
DustinSilva13,0
BraJayy_,0
Kevin_525i06,0
MarkAkinsuli,0
chigginug,0.125
itsnotme_18,0.35
youngwort,0.14
Dandelion_Bird,-0.1
maina__david,0
XmasWulf,-0.1888888889
Jizzfunk,0
bbiluw,-0.4
k1ttys00b,0
ZyeIsVeronal,0
BethP9999,0.1333333333
ADE4Score,0.1333333333
polaxed1,0
RoyStua30712755,0.1
Aye_JJ_,0
BoizNeno,0.2666666667
Kouassi11990483,0
Northernger,0
Shellwood62,-0.1555555556
sixaries_,0
7wik_gupta,0.06944444444
Zenith_013,0
LightspeedRetro,0.1472727273
ShoryukenF,-0.4666666667
_araoof,0
aubree_daddy,0
eepyrain,0
florinarazvan,0
masemoreland,0
DifficultParent,-0.02121212121
yourrwhoreless,0
kurokaze907,1
PAK0TCM,0
gretathunbutt,0
FaridaTariq15,-0.125
wangsaap,0
TheSunnyDaily,0.08
profe_politikon,0.3898989899
NosferatuG59,-0.5
GamestopDividen,-0.05
Kimmberlyy_____,0.2
MsGiveZeroFox,0.2
amoniamoni,0
kimjeonpunk,0.5
wrfoxetf,0
purdylion,0.04
DR3CL16,0
jw_benson,-0.5
EndAnimation,0
StamperTalan,-0.4
spacecraig_,-0.4333333333
sandrathegreate,0
gezzamacoz,0
jessee_kate,0.125
DannyVianne,0
jazz74150428,0
cerealssb,-0.275
hojungee,0
1KINGP,0
MNMJax,-0.4
KenNYbUnchained,-0.05
UmmSurrayah,-0.625
DRBesch,0
SalennaG,0
Anna72015377,0.01
chrisMalukai,0.1
Destiny_grape,-0.3
KaineAndrews,0.1964285714
StopVirtuaStalk,-0.1
WeBeHealthy,0
hemantjha200523,0.06944444444
YaliCapkiniSA,0.06388888889
taetaeisabear,0
sunoosnoot,0
lucasarcce,0
luistbsosa22,0
ItzJordaann,0
Nidhish28432991,-0.5
_cyjackson_,0
tswiftfiles,0
smash5x,1
Eagles4Life27,0
memphisgirl22,0
nialllyyys,0
Fastboyyyy,0
Steel1k_,0
meggs_steve,-0.3583333333
NexusOfFire,-0.06666666667
TPNeves,-0.7142857143
0T0ky0,0
DifficultParent,-0.2041666667
We_LoveRussia,0
davidlukemusic,0.3485714286
kearylol,0
Eorganorgan,0.1363636364
alexand69others,0.2287878788
Beastslayer626,0
ShakeRyte,-0.0625
Steven_Strauss,0.8
WillieETCarver,0
_svrvhh_,0
TrueJoeBama,0
Romanostark27,0
skyetennyson,-0.07916666667
RussellDahlman,0
linos4thkitten,0
pkpled,0.2
Kelly_Goff,0.05
Paris_NYC_11,-0.01626984127
dave_grimlock,0
loyalcaneraider,0
prwcole,0.3
Shazzy20940025,-0.2079365079
Mohammedharb98,0
lemony__g,0
moipardo,0
KenNYbUnchained,0.8
nirajraj160,0.06944444444
Si_Alex18,0
pumpkinsoup12,0
spartandawg1855,0.25
ShakeNdBake19,0
Honeys777,-0.4
RamiroGar49,0
Collen_KM,0
vitaminzwerg1,0
bohemianwoman1,-0.7
soso_spayi,0
moralesm2207,0
MVRCXS__,0
rmsdominoes,0.25
Niknakgirl23,0
tdc04,0
Niilolegacy,0
mimikyu193,0
SSZ1967,0.25
StopVirtuaStalk,-0.2333333333
misstaliavega,0.1361111111
yulovediamonds,0
SSauliusoo,0
KKOOIMAN13,0
cynopink,0.7
Philssay,0
griffnuclear,0
tirgei,0
gooner_ps,0
ZarynG7,0
KritosAlize,0
elizmalcontent,0.33125
himekoow,-0.2166666667
StuiiAlexander,0
SyncereX8,0
yosufsa,0.1666666667
Curious_Cat33,0.35
AskMosez,0.25
SurfaceSciSean,0.125
afrique_ze,0.7
NJW_77,0
IVORYYBABEE,0
RLazowski,0.5
HyperCh1pTune,0
TyrantReborn_,0.4
hchopslyfe,0.2857142857
Sinnaig,0
TA3HYUVG,0
CactusJackDaddy,0
besthealthyou,0
DoItForMaMa,-0.2
kqn92,0
baby_letsgo,0
1JohnOni,0.125
Feni_Feniks,-0.07916666667
FridaWarhola,0
volatilitynoob,0
toxicexgf,0.5
BigCeeInc_,-0.4
Privmrzz,0.09166666667
mermaeids,-0.025
sassyblackdiva,0.1166666667
p_wkio,0
lexlanham,-0.2
JaneJholmes,0.06818181818
ChinaMissionVie,-0.3
Agnes12999819,-0.375
spursonfifa,-0.075
medievalthymes,0
littleghostbri_,0
SouthLandHott,0
susansimmons13,0.1416666667
rolwitgeny,-0.05
Goku122091,0
mmirandyy,0.1964285714
STlLlCHO,0.2
JamesRuport,0
Sansb4rbieee,0
HippieShauna,-0.4
Elemjay1,0
KenNYbUnchained,0
ronald_beiner,0.8
AlbertSmeee,-0.1
deeznuts70421,0
BrayoMfisa1,0
aaimiee,-0.4
newcomradedelta,0
AliTheMir,0
CHAOSQUEENNN,-0.9375
EnglishCoastUK,-0.7
heywag1,-0.1875
Andreat1784D,0
leftnonfascist,0
JlUNWON,0.5
RedKop2048187,0
sagORcapri,0.1666666667
Amnestyfornero,0
taygee,0
illicitbitch,0
ElDudarino,0
mixxterfly,-0.4
10pchottt4,0
mspisceshealing,0.3333333333
AKAustin01,-0.07916666667
kavortino,0
saanialy,0
watarukiii,0
dancook31280870,0
suns4lwt,0
renixkeaya,0
HotsauceBySCO,0
SelinaJ13294330,-0.07083333333
a_dead_fart,0
PepeKalle_,0.03611111111
anheguenti,-0.7
Haunted_Ghost,0
BordenDavidson,0
Ryaneddy8,0
KevCarrell,0.2291666667
bb_bb_bb_bbb_b,0
HighlandsRios,0.2333333333
laquante_j,0.4666666667
nkem_asa,0
shelley77525882,0.4
365dior,0
AllchinConner,0
Narutovivi1,0
23DEVlLZ,0
Bif1,0
mattsasylum,-0.1875
JVM0307,-1
Ima_Darling2,0
Garmisch69,0
Juicymangcheeks,1
sssscythe,0
gaherrs,1
OrdakowskiErin,0.04166666667
AldoToe,0
TotalThala,0.1
ericksde123,0
hanbuckleys,-0.05
Abdyekeen_Bash,0
ESQnene,1
EuSurrey,0.1
aerishaimase,0
AM_GMB,0
BDdoingfine,0.05
lalo_terrez10,0
Aadamxy,0
PDarrock66,0
sacservices12,-0.5
theonlymaur,-0.4
KaysEssie,-0.04583333333
crucialthink,-0.3
iamchadicus,-0.5
emaan_sabaa,0.5
koorionx,-0.4
haniya888163724,0
RappaFella_,0
ii_Am_Rell,-0.125
Kannama_11,0
petersthoughts,0
AbiFrampto88044,0.05833333333
weasel_catcher,0
Totie_L,0
DequondreA,0
LSB_Kars,-0.275
Calmdowncarlos,0
aredmond75,0
QueenSaundraG,0.3
OrdinaryCiTzen,-0.125
Iobstah,0
mxlittlenow_,0
phippsy62,-0.559375
Tasmina_glacy,0.575
Richard21623917,0
90Leaks,0
joser290,0
JammerKill,0.35
TenshiAMG,1
VsdI6,0
KenNYbUnchained,0
97hrtz,-0.0875
Dream_g0d,0
kazir_alaro,-0.1875
DaKidEsco,0
Marlou_MM,-0.07916666667
Kgosietsile_01,-0.1333333333
73kki,0
DeenWin75,-0.2875
1980Dorothy,-0.1666666667
AngiesKnowing,0.1041666667
El_BigoteMuerte,1
anjohne09,-0.06666666667
diorkooktae,0
lilhumper08,0
caesura30,0
AmNoLongerHuman,0
Miquel9810,0
xxxxBLAZE,0
90sRolla,0
UsamaMulla1,-0.1875
meechy47871262,0
Moes89901076,0
BennytheKite,0
TheLadyMems,-0.7
MashigoMellisa,0.1925
itsbethy__,-0.4
frozenwarning,0
sotofromda774,0
Ryletk,0
Rubiespal,0
SixthGrade8,0
jaykdj_,0.1597222222
bitchzfreikugel,0
dowdogdanger,0
TOMMY94560065,-0.265625
IMAVEGETA,0.3426339286
KittyTrashKat,0
ElRanoAno,0
aubrey8god,0
Christi84849717,0.8
mv84254,0
AbdullaTrifa,0
nmethyst,0
rob_marchant,0.35
KuntiePlopkins,0
ChrisHall_30,0
________00320,-0.1701388889
martaaap42,0
juicymandy1,-0.35625
xycatchinz,0
xsa_raiders,0
myChronomy,0.625
ZPoet,-0.02777777778
The_Spenser,0
KeyJacobs,0
fxpAGX,-0.4
LeoLikesTheMoon,0
EliteThoughts2,0
AlaboAkah,0
RandBallsStu,0.3333333333
Nita_Ax3,0.5333333333
ThArtCasual1,0.4375
Saurabh32993911,-0.008333333333
AverageDux,0
andambersaid,-0.4
raynacruz40,-0.4
ThatHeatherC,-0.2333333333
VintageGt,0
bcfrohlichs,0
BiGDr3w_19,0
TalentmanagerHX,0
AdomQ,0
K3C2K3,0.2444444444
rinneesuwu,-0.07916666667
K3C2K3,0.003787878788
saanialy,0
ivenaes,0
DifficultParent,0
thirdoptbybrent,0
LordBriRobert1,0.06666666667
MastaOfMp3s,0
thebossest_,0
LizClear3,0.0625
NiceToMeetYa4,-0.05
CatchthewaveApr,0
grapefruit666x,-0.35625
btssempiternal,0
Rolloherb,0.1071428571
supalayla,0
inzzMe,0
ThizzyHendrix,0
Nova_came,0
WayneWorkun,0.5
Ellen38033339,0.14
Flute_SaladYT,0
boouhor613,0
DaSupremeXtream,0.04583333333
aiitaanaaaaaa,0
JonSnowLegacy,0
jana_veen,0
SatiricalMuse,0.01904761905
Nisanth_2711,-0.185
Pussypix1e,-0.4
J_Lazy_,0
vforvenusian,0.1571428571
tariboy,0.6
Champwise25,0
RaulGam61919504,0
FreddieBI60,0
JudiasmFc,0
MiguelH05358319,0
jajhira,-0.4
hotdogclit,0
1Charman11,1
frt9h,0
midas7709,0.29
Fluffynator2,0
regalagent,0.1333333333
ShivaniSuman15,0
The_Originaal,0
Staciamichelle2,-0.46875
KiloDeltaLima,0
chowell2000,0.365
austerityhuh,0
oe_joeboy33,0
4k1ra4a4aaa,0
kidcalledrob,0
Kaylaaa__Wayla,-0.4
s4r4h4d4ms,0
Gunzeuw,-0.35
bxtchimdezzooo,-0.4
marshal81943627,-0.1
nikesdeluxe,0
j0nathandavis,0
Squijibo,0.075
MiamiRonnie,0.07738095238
ArabJacob,0
OnlyEnnui,0
joser290,-0.225
mambaguero,-0.25
curtisnewlands,0
PaulG770,0
PlNKNOlZE,0
bubosucks,-0.3851851852
svvanlak3,0
Emergen43825118,0.09166666667
FlyOnNo10Wall,0.2
Abeerweo,0
brandongmz7,-0.1818181818
newhologram,-0.2875
PvilleStteezy,0
newhologram,0.07954545455
newhologram,0.35
newhologram,0.26
newhologram,-0.1916666667
newhologram,0.01111111111
Eshahaahaa,0.1363636364
yourDamola,0
Troopaloop,-0.3527777778
Mamadou51837288,0
myyouwithjk,0
wesleymallin,0.5
MrSkota,-0.1666666667
MoneyAlcoholgog,0
Xavier27570577,0
Larry09134eva,0
AnansiOneiros,0
sollunna,0.2166666667
ryan_dr3,0
__StellieSaidSo,0
IsiomaEllen,0
FckUndYaTweets,0
skyseass,0
kingb88111298,-0.05
cerberus_sleepy,0.2
MomentumSilver,1
CCAKidsTweet,-0.4
karrum95,0
HonkeyFella,0
DLights36277,-0.1875
mickski25,0
pixiedust5135,0
ccll321,-0.03888888889
whoisqb,-0.4
Garynjordan,-0.5785714286
aestheteflora,0
Tanishaevonne,0
Squirrthulu,0
Sydneyburk1,0
ElFrijolKing,0
SoftyGMB,0
pompurinda,0.3708333333
MelaninMonroe08,0
amnhdr_,0
lindadavies56,0
jonjulio1942,0
f_ckingfangirl,0.2125
Ribonatchi,-0.06111111111
raejeanhightow8,0
SaunderHart,-0.4464285714
Kavontae2030,0
DaveDownriver,0.1722222222
DevilsCharm666,0
TimTimeTravels,0.5
hi_fck_puma,0
iamrasoul,0
fsanyanya,0
KeithDanner11,0.8
the_deanmartin,0
lilowtheshits,-0.4
Majedhimself,0
TayaaWayaa,-0.4
BucketHoarder,0
EnvyMyCharisma,0
kaleidascopesk1,-0.125
__ixyo,0.03333333333
darkridequeen,0.1166666667
archwenzilia,1
starfirekatsuki,-0.5
_Saibogu,0
abagelsalad,0
caratlifenow,0.5
foreversvtcarat,0.5
finewinebaba,0
GBGAVAK,0.1260416667
Derevitz,0
bram_bIe,1
masonosas,0
eastiswest93,0
BrandonIsWinnin,0
lastborn_ras,0.03611111111
alexBtheTrainer,0
piltoversexiest,0.1791666667
SleepyTooTurntt,0
FruityMarcy,0
Meg_The_Duchess,0.5
GNAST_718,0
77liily7,0.1
DawnCBest,-0.2
RobertF23004448,-0.2
p80ralph,-0.3666666667
yeojinniess,-0.1
KevStevenson21,0.4681818182
hellrusty,0
North_Resists,-0.125
SportsNut24,0
undefeated0ne,-0.1
fire_starter457,0.4681818182
x4106x,-0.1
DesiAndGlobal,0.5
SalvaViramas,0
aletheiasnook,0.3571428571
abjectworld,0.4681818182
Gloriabesos,0
BigGretchStan,0.4681818182
11BrahmAstra11,0.01428571429
robbijr4146,0.05
TringyV2,0
MistyShares,0
TreeOfLifeCO,-0.5
ADFS_BEL,0.075
priyankasimp,-0.03333333333
SangheiliSpecOp,0
Notnintendoboy,0
hellrusty,0.1111111111
ZwaneSiguqa,0.175
deadletterboy,0
VinaigretteGirl,0.1222222222
SudhaSi41648738,0
IKnowSheTwitent,0
SaimaShaka,0.01666666667
Ben_derson,0.4681818182
SethAbramson,0
realestpotato_,0.25
_BukolaOfGod_,0
aederocl,-0.3
PaulGan17035594,0.3571428571
BklynDefender,0
HKupdate,0.125
VinaigretteGirl,-0.1666666667
BklynDefender,0
JP0pp92,-0.3125
OldBuzzard59,0.25
sumanta1968,0.5
mhickey1950,-0.1875
jwalasaphr,0
BrexitBuster,0.3
infopobn,-0.1944444444
bass_silly,0.3571428571
komparhazar,0.2833333333
troll_sultan,0
AlasscanIsBack,0.4681818182
AM71682075,-0.05555555556
MichaelinAtlan2,0.3666666667
Micmur28,0
AlphaFighter472,0
adi_khan01,0
cynicalkorean,0
_JoshuaG,0
okigo101,0
abassmansoury,0.03333333333
LyMoula,-0.2722222222
randydsmith,-0.5
KarenTKD2,0.4681818182
niemanfdn,0.2333333333
AcharyaBharath,0
darthkot97,0.25
SavioFerrao7,0.5
CherellYvonne,1
jo3wyy,0
Gho5t_01,0
avaze_parande,0.03333333333
TweetByDave1,0
CraftVenusian,-0.03333333333
RhayvenClark,0
candrottie,0.4681818182
Spocktacklez,-0.5
HiiMXO,0
Jebadoo2,-0.36
SeunAyo_,0
katywomens,0.03333333333
Jefloki,0.03333333333
stonksandfacts,0.25
MarkusPGerhard,0
PurelyMide,0
GreasyBen1,0
BinzMarieK,-0.025
drainzzy,-0.025
pollsstar,0
imChasm,0
mrdavis_tv,0
adriana44000106,0
Philosocrat,0.4681818182
PunishedIncel69,0
baslaiscon,-1
Micmur28,-0.05
SlabbedNewMedia,-0.5
ArcherWolf100,-0.25
agustdisx,-1
Toronto_TODAY5,-0.125
Moe4Dem,0
grandmabarbara,0.4681818182
DeFigod_1568,0
RavenclawMorgan,0.3571428571
heathr,0
scruffiness,0.1
hanarujeje,0
Robb_Barrow,0.4
jabuajah,0
Rafaranking1,0
IRFANKHATTAKPK,0
zillermane_,0
garz2656,0.4681818182
namvula_s,-0.5
SammAqua,-0.1
politicsJunkE,0.4681818182
unadoncraze,0
raza1777,0.01666666667
tjs271,0.4
AkTripl3,0
posseveritatus1,-0.125
SkoienMartha,0
chaudhry_fst,0
Anees37948659,0.2
MannanSamad8,0.01666666667
Hybrid_Ola,0
isyedbaqir,-0.15
ShileleighODoom,-0.15
Malusi_KaMundi,0.25
zhanqqhao,0
veronic95482866,0.6
MunizaeJahangir,0.2
douglas_donero,0.4
gauravdutta79,0
theodoremoo,0.3571428571
jamisonasmall,0.4681818182
StandwithusCan,0.4
Toasted_Rav,0
ramsey_smith2,0
Heckingtonss,0
SSHobbs,0.4
BITS336,0
willthew1se,-0.06666666667
BlakeHardeman,0.4681818182
mominandhammad,0
jtftweets,0
Keirseydotcom,0
Goryumeisen,0
McGee06708992,0
AH41984700,0.05
bilzyb,0.5
IndoCentraSpike,0.03333333333
Nazeer__7,0.01666666667
TigerKirby215,-0.2
pamelamosquito,-0.5
borbulor,-0.45
Gurddo,0
Shoaibbaloch_2,0
catwantsin,-0.5
msteenhagen,0.5
TenlettersGobbo,0
jiwoongcookie,0
LarryWoolfolk2,0.4
AmericanMOM01,0.4681818182
midnighttriders,0.15
silly_shark_p,0.5666666667
nabeelaxiqbal,0
kalexander7607,0
_yutke,-0.2
johir_ali,0.01666666667
RHibberd5,-0.4
Ritik2311992,0
phisco_,0
_justDamee,0
Silbaria,0
tweber2323,0.4681818182
brasta455,0
Buggs4Floof,-0.5
lclark122595,0.4681818182
addi_wav,0
bnuuyes,0.06444444444
getironic_amiya,-0.075
MercifulEmma,-0.6
sherbinowski,0.4681818182
Axl_fox,0
Killerisdeadly,0
k61708309,0.3
whysitlagging,-0.0375
BilicicAlphonse,0.5
Ashesfordayz,-0.25
KidMulti,0
rmltpie,0.3571428571
maticks12,0.5
DeadRingr_,0
Faithful_Ind,-0.1
Marinaraimpasta,0
Kohii_08,-0.5
42pokedude,0
Tuvonne_,-0.5
s_khan,0.1428571429
CarolK47,0
parvaii,0
three_bun,0.7
evilperson6666,-0.1875
LadyDangermouse,0.3571428571
zaki_zaki149,0.1428571429
BSNL_ka_Bandhan,0.5
HuGOAT88,0.4681818182
wanderlust_lolz,0.225
Brentfatass,0.5
MJResister,0
Staci56073555,0.5
_cali_k,0
saltysometimes,0.5
elisar1811,-0.4
BreakingDefense,-0.01666666667
CursedGioGio1,0
jxffr0,0
InosukeDaSlayer,0.4681818182
MauvCoui,0.1824074074
MartyMy86722492,0.4681818182
Robertooo_94,0.4681818182
RebelHarkness,-0.5
msajayy,0
Rule_of_Thu,0.075
LSangston,0
AITC4SMS,-0.1375
FineBabySpellz,0
BrahLard,0
MrBeartheTeddy,0
Amelia77001077,0
lindseyrbhair,0.4681818182
AhmadAzlanNaim,0
MBkny4life,0
emelia_mp4,0
Isthiri,0
Ranjan_Narayan,0.25
DanaStorms,0.1285714286
Temi_Lilo,0
Tldj1212,-0.4
LemmonsNadia,0
damien_6120,0
eleanorhiyyih,0
vminammivaron,-1
TassyBass,0.3571428571
design_nar,-0.1
monkeybone64,-0.3
theoretical_hq,0
themarcohuerta,0.4681818182
Fatima_Phiri,-0.1666666667
JakkiKite,-0.25
SpringSteps,-0.1
AiyubKh70268106,0.5416666667
AlamTanveer5,0
SuzyQSecret,0.16
Coquelicotworld,0.5
Cshew4,0
nizampatel786,-0.1
iamoutofideas12,0.5
GregMcHallam,-0.3
RaeMargaret61,0
GayresisterGary,-0.4
ZeldaFanArt,0
mummadonna,0
stardustraccoon,0.16875
AntonioMonegro,0.2333333333
Fsu0209,0
GrahamWarwick9,0.5
SaintTempestina,0
Voter99percent,0
AnthonyMKreis,0.4681818182
ItsHojoz,0
AlexFelices,0.3
thegamingdrago4,0
thomodin,0.2833333333
n6ahz,0
BongBreakker,-0.5
Ra3byou,0
PrasharSdp,-0.05
moterguy94,0
JoaquinMuozGarc,0.5
irishgeek79,0
YearningAxe,0.09166666667
ClipperJon_,0
syed_vaseem,0.5
LoveofMaths1,0.3571428571
ashu251088,-0.4
Center4FamRep,0
Einschtirt,-0.2166666667
speakrighteous,0
TheChantalSnow,0.1875
BlackCat_Voodoo,0.25
FelisaMuoz4,0.5
BihariBaBa007,0.78125
ifelloffmybike_,0
UaviiNumber1,-0.5
AbbySoMaddy,0
9JAstories,0
kennyjacobs,0.4681818182
___mostwanted,-0.07142857143
AmericaFightHim,0.4
NewtypeShawty,0
EMal444,0
strsfker,0
Syed55135510,0.5
MPeg1972,0.4
garvit_bharat,0.25
Lwtimothy95,0
redheadedcaniac,-1
ukuser1122,0
iMaoXP,0
Klutch__Dj,0
Extopos,0.3571428571
JameelB166,0.01666666667
dynamex,-0.8
VibinInDaRoom,0
Avinash16035788,0
SinTreasy,0
EvelynSpring8,0
JameelB166,0.01666666667
JeremyM72014840,0.1
JameelB166,0.01666666667
ballistic972,0
thunderrr01,0
CarleyW96349018,0
__purplegoddess,0
IshaqBalochh,0.01666666667
Reene321,0
Kabessjoop,0
miss_Mystique77,0.15
brainfelloot,0.3571428571
myCPE,0.06818181818
AyatloveTeju,0
KristinWithAni7,0.2333333333
sladeofyaupon,-0.1208333333
Pomponmom,0.4681818182
BillJam1971,0.4681818182
realdocv,0.4681818182
catboidabi,-0.3
butterfly97baby,0
lisakhanya__,-0.1666666667
DissonanceInc,0.008333333333
win_mysterious,0.5
_jvlaw,-0.025
caiobchi,0
iambelzeez,0
nalutece,0.4681818182
timothywmurray,0.4681818182
Denise_D_W,0
Fanuilos5,0.3571428571
JoHoGubb51,-0.3
Monnech1,0.5
flexer_omega,0.08125
moodeypie007,-0.008333333333
rajreddynyc,0.25
stmarnockZ,0.25
YayasanYuha,-0.125
Slipstream60,0.3571428571
NwagbaraIzuchuk,-0.0625
coralinekiddo,0.3571428571
trollpappu2,0.25
WashTimes,-0.8
1to1Legal,0.3333333333
WilluaWoldyck,0.5
FenianFiasco,-0.05
Bharath93426280,0
DrSyedsubhan,0.1428571429
yisachoo,0.15
AliBinjal,0.4
JustinPG4s,0
murad_baloch,-0.53125
righttobeorg,0.4903409091
Skevvy2075,0.1833333333
JGregoryCincy,0
eveangeline__,0
TheBoboDemon,0
PigeonNoir6,-0.1
RhondaTinsley10,0
wyomimi2,0.4681818182
BunneeShelton,-0.5
Nduduzo_Hlabisa,-0.5
JameelB166,0.01666666667
Charlot_Morris,0.03333333333
WinstonJohansen,0.4681818182
Zeppth17,0
KristinWithAni7,0.2443181818
QuietG356494,0.003125
gjrawlins1,0
bunyihujannn,-0.25
OnlyU_002,0.1222222222
adrianlrobles,0.4681818182
mavensbluemoon,0.5
Sylphonian,0
wontcavedave2,0
NitroNick9000,0
ReneeRose723,0.4
BatQol,-0.1
PinakinMunshi,0.0625
NorthernStation,-0.03571428571
Shadab65272858,-0.1
Ronrosco2,0.5
cynoxee,0
dostainmurad,0.01666666667
punt_sharon,0.2666666667
PamPalmerJD,-0.04027777778
NadeemB80309769,0
Eboblya,0.25
theweebwonder,0
AlamAnsari21,0
Matteo_734,-0.03333333333
IssToasty,0
BiafraF39467498,0.2333333333
Tonio6869,0
manavaaraa,0
kailakd_,0.1
PraveenMudliar,0
mob_watch555,0
sum_sum_024,0
pdel99,0.1666666667
JodiLivon,0
JeniBoyns,-0.75
Harry_Bawlzak,-0.4
JoshPlaz1,0
PraveenMudliar,0
Fontybits1,0.3125
ElishevaSays,0.14
TrunksTrek,0
rmrjersey,0.4681818182
tim_brannigan,0.04722222222
Urooja12,0
bhorztt,-0.25
azwildcatsfan,0.4681818182
lumamentoring,-0.3
KathAntonio7,0
hughclaver,0
dayoconnor1930,0.4681818182
spina_per_rosa,0.3
dulcimer1978,0.4681818182
wsbgnl,0.11875
RyanRabideau1,0
FS_Grimm,-0.1833333333
LOSTIMPERATRIX,-0.035
Jiswitty,0
EonCooldown,0
DjMusgr,0
IzabellaC12,-0.009595959596
londontoantwerp,0.3571428571
OnlyU_002,0.3571428571
